,file_no,machine,model,anomaly,file_name,file_rel_path,duration_s,fs_Hz,SNR_dB
1262,1262,fan,0,0,00000855.wav,6_dB_fan\fan\id_00\normal\00000855.wav,10.0,16000,6
1263,1263,fan,0,0,00000856.wav,6_dB_fan\fan\id_00\normal\00000856.wav,10.0,16000,6
1264,1264,fan,0,0,00000857.wav,6_dB_fan\fan\id_00\normal\00000857.wav,10.0,16000,6
1265,1265,fan,0,0,00000858.wav,6_dB_fan\fan\id_00\normal\00000858.wav,10.0,16000,6
1266,1266,fan,0,0,00000859.wav,6_dB_fan\fan\id_00\normal\00000859.wav,10.0,16000,6
1267,1267,fan,0,0,00000860.wav,6_dB_fan\fan\id_00\normal\00000860.wav,10.0,16000,6
1268,1268,fan,0,0,00000861.wav,6_dB_fan\fan\id_00\normal\00000861.wav,10.0,16000,6
1269,1269,fan,0,0,00000862.wav,6_dB_fan\fan\id_00\normal\00000862.wav,10.0,16000,6
1270,1270,fan,0,0,00000863.wav,6_dB_fan\fan\id_00\normal\00000863.wav,10.0,16000,6
1271,1271,fan,0,0,00000864.wav,6_dB_fan\fan\id_00\normal\00000864.wav,10.0,16000,6
1272,1272,fan,0,0,00000865.wav,6_dB_fan\fan\id_00\normal\00000865.wav,10.0,16000,6
1273,1273,fan,0,0,00000866.wav,6_dB_fan\fan\id_00\normal\00000866.wav,10.0,16000,6
1274,1274,fan,0,0,00000867.wav,6_dB_fan\fan\id_00\normal\00000867.wav,10.0,16000,6
1275,1275,fan,0,0,00000868.wav,6_dB_fan\fan\id_00\normal\00000868.wav,10.0,16000,6
1276,1276,fan,0,0,00000869.wav,6_dB_fan\fan\id_00\normal\00000869.wav,10.0,16000,6
1277,1277,fan,0,0,00000870.wav,6_dB_fan\fan\id_00\normal\00000870.wav,10.0,16000,6
1278,1278,fan,0,0,00000871.wav,6_dB_fan\fan\id_00\normal\00000871.wav,10.0,16000,6
1279,1279,fan,0,0,00000872.wav,6_dB_fan\fan\id_00\normal\00000872.wav,10.0,16000,6
1280,1280,fan,0,0,00000873.wav,6_dB_fan\fan\id_00\normal\00000873.wav,10.0,16000,6
1281,1281,fan,0,0,00000874.wav,6_dB_fan\fan\id_00\normal\00000874.wav,10.0,16000,6
1282,1282,fan,0,0,00000875.wav,6_dB_fan\fan\id_00\normal\00000875.wav,10.0,16000,6
1283,1283,fan,0,0,00000876.wav,6_dB_fan\fan\id_00\normal\00000876.wav,10.0,16000,6
1284,1284,fan,0,0,00000877.wav,6_dB_fan\fan\id_00\normal\00000877.wav,10.0,16000,6
1285,1285,fan,0,0,00000878.wav,6_dB_fan\fan\id_00\normal\00000878.wav,10.0,16000,6
1286,1286,fan,0,0,00000879.wav,6_dB_fan\fan\id_00\normal\00000879.wav,10.0,16000,6
1287,1287,fan,0,0,00000880.wav,6_dB_fan\fan\id_00\normal\00000880.wav,10.0,16000,6
1288,1288,fan,0,0,00000881.wav,6_dB_fan\fan\id_00\normal\00000881.wav,10.0,16000,6
1289,1289,fan,0,0,00000882.wav,6_dB_fan\fan\id_00\normal\00000882.wav,10.0,16000,6
1290,1290,fan,0,0,00000883.wav,6_dB_fan\fan\id_00\normal\00000883.wav,10.0,16000,6
1291,1291,fan,0,0,00000884.wav,6_dB_fan\fan\id_00\normal\00000884.wav,10.0,16000,6
1292,1292,fan,0,0,00000885.wav,6_dB_fan\fan\id_00\normal\00000885.wav,10.0,16000,6
1293,1293,fan,0,0,00000886.wav,6_dB_fan\fan\id_00\normal\00000886.wav,10.0,16000,6
1294,1294,fan,0,0,00000887.wav,6_dB_fan\fan\id_00\normal\00000887.wav,10.0,16000,6
1295,1295,fan,0,0,00000888.wav,6_dB_fan\fan\id_00\normal\00000888.wav,10.0,16000,6
1296,1296,fan,0,0,00000889.wav,6_dB_fan\fan\id_00\normal\00000889.wav,10.0,16000,6
1297,1297,fan,0,0,00000890.wav,6_dB_fan\fan\id_00\normal\00000890.wav,10.0,16000,6
1298,1298,fan,0,0,00000891.wav,6_dB_fan\fan\id_00\normal\00000891.wav,10.0,16000,6
1299,1299,fan,0,0,00000892.wav,6_dB_fan\fan\id_00\normal\00000892.wav,10.0,16000,6
1300,1300,fan,0,0,00000893.wav,6_dB_fan\fan\id_00\normal\00000893.wav,10.0,16000,6
1301,1301,fan,0,0,00000894.wav,6_dB_fan\fan\id_00\normal\00000894.wav,10.0,16000,6
1302,1302,fan,0,0,00000895.wav,6_dB_fan\fan\id_00\normal\00000895.wav,10.0,16000,6
1303,1303,fan,0,0,00000896.wav,6_dB_fan\fan\id_00\normal\00000896.wav,10.0,16000,6
1304,1304,fan,0,0,00000897.wav,6_dB_fan\fan\id_00\normal\00000897.wav,10.0,16000,6
1305,1305,fan,0,0,00000898.wav,6_dB_fan\fan\id_00\normal\00000898.wav,10.0,16000,6
1306,1306,fan,0,0,00000899.wav,6_dB_fan\fan\id_00\normal\00000899.wav,10.0,16000,6
1307,1307,fan,0,0,00000900.wav,6_dB_fan\fan\id_00\normal\00000900.wav,10.0,16000,6
1308,1308,fan,0,0,00000901.wav,6_dB_fan\fan\id_00\normal\00000901.wav,10.0,16000,6
1309,1309,fan,0,0,00000902.wav,6_dB_fan\fan\id_00\normal\00000902.wav,10.0,16000,6
1310,1310,fan,0,0,00000903.wav,6_dB_fan\fan\id_00\normal\00000903.wav,10.0,16000,6
1311,1311,fan,0,0,00000904.wav,6_dB_fan\fan\id_00\normal\00000904.wav,10.0,16000,6
1312,1312,fan,0,0,00000905.wav,6_dB_fan\fan\id_00\normal\00000905.wav,10.0,16000,6
1313,1313,fan,0,0,00000906.wav,6_dB_fan\fan\id_00\normal\00000906.wav,10.0,16000,6
1314,1314,fan,0,0,00000907.wav,6_dB_fan\fan\id_00\normal\00000907.wav,10.0,16000,6
1315,1315,fan,0,0,00000908.wav,6_dB_fan\fan\id_00\normal\00000908.wav,10.0,16000,6
1316,1316,fan,0,0,00000909.wav,6_dB_fan\fan\id_00\normal\00000909.wav,10.0,16000,6
1317,1317,fan,0,0,00000910.wav,6_dB_fan\fan\id_00\normal\00000910.wav,10.0,16000,6
1318,1318,fan,0,0,00000911.wav,6_dB_fan\fan\id_00\normal\00000911.wav,10.0,16000,6
1319,1319,fan,0,0,00000912.wav,6_dB_fan\fan\id_00\normal\00000912.wav,10.0,16000,6
1320,1320,fan,0,0,00000913.wav,6_dB_fan\fan\id_00\normal\00000913.wav,10.0,16000,6
1321,1321,fan,0,0,00000914.wav,6_dB_fan\fan\id_00\normal\00000914.wav,10.0,16000,6
1322,1322,fan,0,0,00000915.wav,6_dB_fan\fan\id_00\normal\00000915.wav,10.0,16000,6
1323,1323,fan,0,0,00000916.wav,6_dB_fan\fan\id_00\normal\00000916.wav,10.0,16000,6
1324,1324,fan,0,0,00000917.wav,6_dB_fan\fan\id_00\normal\00000917.wav,10.0,16000,6
1325,1325,fan,0,0,00000918.wav,6_dB_fan\fan\id_00\normal\00000918.wav,10.0,16000,6
1326,1326,fan,0,0,00000919.wav,6_dB_fan\fan\id_00\normal\00000919.wav,10.0,16000,6
1327,1327,fan,0,0,00000920.wav,6_dB_fan\fan\id_00\normal\00000920.wav,10.0,16000,6
1328,1328,fan,0,0,00000921.wav,6_dB_fan\fan\id_00\normal\00000921.wav,10.0,16000,6
1329,1329,fan,0,0,00000922.wav,6_dB_fan\fan\id_00\normal\00000922.wav,10.0,16000,6
1330,1330,fan,0,0,00000923.wav,6_dB_fan\fan\id_00\normal\00000923.wav,10.0,16000,6
1331,1331,fan,0,0,00000924.wav,6_dB_fan\fan\id_00\normal\00000924.wav,10.0,16000,6
1332,1332,fan,0,0,00000925.wav,6_dB_fan\fan\id_00\normal\00000925.wav,10.0,16000,6
1333,1333,fan,0,0,00000926.wav,6_dB_fan\fan\id_00\normal\00000926.wav,10.0,16000,6
1334,1334,fan,0,0,00000927.wav,6_dB_fan\fan\id_00\normal\00000927.wav,10.0,16000,6
1335,1335,fan,0,0,00000928.wav,6_dB_fan\fan\id_00\normal\00000928.wav,10.0,16000,6
1336,1336,fan,0,0,00000929.wav,6_dB_fan\fan\id_00\normal\00000929.wav,10.0,16000,6
1337,1337,fan,0,0,00000930.wav,6_dB_fan\fan\id_00\normal\00000930.wav,10.0,16000,6
1338,1338,fan,0,0,00000931.wav,6_dB_fan\fan\id_00\normal\00000931.wav,10.0,16000,6
1339,1339,fan,0,0,00000932.wav,6_dB_fan\fan\id_00\normal\00000932.wav,10.0,16000,6
1340,1340,fan,0,0,00000933.wav,6_dB_fan\fan\id_00\normal\00000933.wav,10.0,16000,6
1341,1341,fan,0,0,00000934.wav,6_dB_fan\fan\id_00\normal\00000934.wav,10.0,16000,6
1342,1342,fan,0,0,00000935.wav,6_dB_fan\fan\id_00\normal\00000935.wav,10.0,16000,6
1343,1343,fan,0,0,00000936.wav,6_dB_fan\fan\id_00\normal\00000936.wav,10.0,16000,6
1344,1344,fan,0,0,00000937.wav,6_dB_fan\fan\id_00\normal\00000937.wav,10.0,16000,6
1345,1345,fan,0,0,00000938.wav,6_dB_fan\fan\id_00\normal\00000938.wav,10.0,16000,6
1346,1346,fan,0,0,00000939.wav,6_dB_fan\fan\id_00\normal\00000939.wav,10.0,16000,6
1347,1347,fan,0,0,00000940.wav,6_dB_fan\fan\id_00\normal\00000940.wav,10.0,16000,6
1348,1348,fan,0,0,00000941.wav,6_dB_fan\fan\id_00\normal\00000941.wav,10.0,16000,6
1349,1349,fan,0,0,00000942.wav,6_dB_fan\fan\id_00\normal\00000942.wav,10.0,16000,6
1350,1350,fan,0,0,00000943.wav,6_dB_fan\fan\id_00\normal\00000943.wav,10.0,16000,6
1351,1351,fan,0,0,00000944.wav,6_dB_fan\fan\id_00\normal\00000944.wav,10.0,16000,6
1352,1352,fan,0,0,00000945.wav,6_dB_fan\fan\id_00\normal\00000945.wav,10.0,16000,6
1353,1353,fan,0,0,00000946.wav,6_dB_fan\fan\id_00\normal\00000946.wav,10.0,16000,6
1354,1354,fan,0,0,00000947.wav,6_dB_fan\fan\id_00\normal\00000947.wav,10.0,16000,6
1355,1355,fan,0,0,00000948.wav,6_dB_fan\fan\id_00\normal\00000948.wav,10.0,16000,6
1356,1356,fan,0,0,00000949.wav,6_dB_fan\fan\id_00\normal\00000949.wav,10.0,16000,6
1357,1357,fan,0,0,00000950.wav,6_dB_fan\fan\id_00\normal\00000950.wav,10.0,16000,6
1358,1358,fan,0,0,00000951.wav,6_dB_fan\fan\id_00\normal\00000951.wav,10.0,16000,6
1359,1359,fan,0,0,00000952.wav,6_dB_fan\fan\id_00\normal\00000952.wav,10.0,16000,6
1360,1360,fan,0,0,00000953.wav,6_dB_fan\fan\id_00\normal\00000953.wav,10.0,16000,6
1361,1361,fan,0,0,00000954.wav,6_dB_fan\fan\id_00\normal\00000954.wav,10.0,16000,6
1362,1362,fan,0,0,00000955.wav,6_dB_fan\fan\id_00\normal\00000955.wav,10.0,16000,6
1363,1363,fan,0,0,00000956.wav,6_dB_fan\fan\id_00\normal\00000956.wav,10.0,16000,6
1364,1364,fan,0,0,00000957.wav,6_dB_fan\fan\id_00\normal\00000957.wav,10.0,16000,6
1365,1365,fan,0,0,00000958.wav,6_dB_fan\fan\id_00\normal\00000958.wav,10.0,16000,6
1366,1366,fan,0,0,00000959.wav,6_dB_fan\fan\id_00\normal\00000959.wav,10.0,16000,6
1367,1367,fan,0,0,00000960.wav,6_dB_fan\fan\id_00\normal\00000960.wav,10.0,16000,6
1368,1368,fan,0,0,00000961.wav,6_dB_fan\fan\id_00\normal\00000961.wav,10.0,16000,6
1369,1369,fan,0,0,00000962.wav,6_dB_fan\fan\id_00\normal\00000962.wav,10.0,16000,6
1370,1370,fan,0,0,00000963.wav,6_dB_fan\fan\id_00\normal\00000963.wav,10.0,16000,6
1371,1371,fan,0,0,00000964.wav,6_dB_fan\fan\id_00\normal\00000964.wav,10.0,16000,6
1372,1372,fan,0,0,00000965.wav,6_dB_fan\fan\id_00\normal\00000965.wav,10.0,16000,6
1373,1373,fan,0,0,00000966.wav,6_dB_fan\fan\id_00\normal\00000966.wav,10.0,16000,6
1374,1374,fan,0,0,00000967.wav,6_dB_fan\fan\id_00\normal\00000967.wav,10.0,16000,6
1375,1375,fan,0,0,00000968.wav,6_dB_fan\fan\id_00\normal\00000968.wav,10.0,16000,6
1376,1376,fan,0,0,00000969.wav,6_dB_fan\fan\id_00\normal\00000969.wav,10.0,16000,6
1377,1377,fan,0,0,00000970.wav,6_dB_fan\fan\id_00\normal\00000970.wav,10.0,16000,6
1378,1378,fan,0,0,00000971.wav,6_dB_fan\fan\id_00\normal\00000971.wav,10.0,16000,6
1379,1379,fan,0,0,00000972.wav,6_dB_fan\fan\id_00\normal\00000972.wav,10.0,16000,6
1380,1380,fan,0,0,00000973.wav,6_dB_fan\fan\id_00\normal\00000973.wav,10.0,16000,6
1381,1381,fan,0,0,00000974.wav,6_dB_fan\fan\id_00\normal\00000974.wav,10.0,16000,6
1382,1382,fan,0,0,00000975.wav,6_dB_fan\fan\id_00\normal\00000975.wav,10.0,16000,6
1383,1383,fan,0,0,00000976.wav,6_dB_fan\fan\id_00\normal\00000976.wav,10.0,16000,6
1384,1384,fan,0,0,00000977.wav,6_dB_fan\fan\id_00\normal\00000977.wav,10.0,16000,6
1385,1385,fan,0,0,00000978.wav,6_dB_fan\fan\id_00\normal\00000978.wav,10.0,16000,6
1386,1386,fan,0,0,00000979.wav,6_dB_fan\fan\id_00\normal\00000979.wav,10.0,16000,6
1387,1387,fan,0,0,00000980.wav,6_dB_fan\fan\id_00\normal\00000980.wav,10.0,16000,6
1388,1388,fan,0,0,00000981.wav,6_dB_fan\fan\id_00\normal\00000981.wav,10.0,16000,6
1389,1389,fan,0,0,00000982.wav,6_dB_fan\fan\id_00\normal\00000982.wav,10.0,16000,6
1390,1390,fan,0,0,00000983.wav,6_dB_fan\fan\id_00\normal\00000983.wav,10.0,16000,6
1391,1391,fan,0,0,00000984.wav,6_dB_fan\fan\id_00\normal\00000984.wav,10.0,16000,6
1392,1392,fan,0,0,00000985.wav,6_dB_fan\fan\id_00\normal\00000985.wav,10.0,16000,6
1393,1393,fan,0,0,00000986.wav,6_dB_fan\fan\id_00\normal\00000986.wav,10.0,16000,6
1394,1394,fan,0,0,00000987.wav,6_dB_fan\fan\id_00\normal\00000987.wav,10.0,16000,6
1395,1395,fan,0,0,00000988.wav,6_dB_fan\fan\id_00\normal\00000988.wav,10.0,16000,6
1396,1396,fan,0,0,00000989.wav,6_dB_fan\fan\id_00\normal\00000989.wav,10.0,16000,6
1397,1397,fan,0,0,00000990.wav,6_dB_fan\fan\id_00\normal\00000990.wav,10.0,16000,6
1398,1398,fan,0,0,00000991.wav,6_dB_fan\fan\id_00\normal\00000991.wav,10.0,16000,6
1399,1399,fan,0,0,00000992.wav,6_dB_fan\fan\id_00\normal\00000992.wav,10.0,16000,6
1400,1400,fan,0,0,00000993.wav,6_dB_fan\fan\id_00\normal\00000993.wav,10.0,16000,6
1401,1401,fan,0,0,00000994.wav,6_dB_fan\fan\id_00\normal\00000994.wav,10.0,16000,6
1402,1402,fan,0,0,00000995.wav,6_dB_fan\fan\id_00\normal\00000995.wav,10.0,16000,6
1403,1403,fan,0,0,00000996.wav,6_dB_fan\fan\id_00\normal\00000996.wav,10.0,16000,6
1404,1404,fan,0,0,00000997.wav,6_dB_fan\fan\id_00\normal\00000997.wav,10.0,16000,6
1405,1405,fan,0,0,00000998.wav,6_dB_fan\fan\id_00\normal\00000998.wav,10.0,16000,6
1406,1406,fan,0,0,00000999.wav,6_dB_fan\fan\id_00\normal\00000999.wav,10.0,16000,6
1407,1407,fan,0,0,00001000.wav,6_dB_fan\fan\id_00\normal\00001000.wav,10.0,16000,6
1408,1408,fan,0,0,00001001.wav,6_dB_fan\fan\id_00\normal\00001001.wav,10.0,16000,6
1409,1409,fan,0,0,00001002.wav,6_dB_fan\fan\id_00\normal\00001002.wav,10.0,16000,6
1410,1410,fan,0,0,00001003.wav,6_dB_fan\fan\id_00\normal\00001003.wav,10.0,16000,6
1411,1411,fan,0,0,00001004.wav,6_dB_fan\fan\id_00\normal\00001004.wav,10.0,16000,6
1412,1412,fan,0,0,00001005.wav,6_dB_fan\fan\id_00\normal\00001005.wav,10.0,16000,6
1413,1413,fan,0,0,00001006.wav,6_dB_fan\fan\id_00\normal\00001006.wav,10.0,16000,6
1414,1414,fan,0,0,00001007.wav,6_dB_fan\fan\id_00\normal\00001007.wav,10.0,16000,6
1415,1415,fan,0,0,00001008.wav,6_dB_fan\fan\id_00\normal\00001008.wav,10.0,16000,6
1416,1416,fan,0,0,00001009.wav,6_dB_fan\fan\id_00\normal\00001009.wav,10.0,16000,6
1417,1417,fan,0,0,00001010.wav,6_dB_fan\fan\id_00\normal\00001010.wav,10.0,16000,6
1418,1418,fan,2,1,00000000.wav,6_dB_fan\fan\id_02\abnormal\00000000.wav,10.0,16000,6
1419,1419,fan,2,1,00000001.wav,6_dB_fan\fan\id_02\abnormal\00000001.wav,10.0,16000,6
1420,1420,fan,2,1,00000002.wav,6_dB_fan\fan\id_02\abnormal\00000002.wav,10.0,16000,6
1421,1421,fan,2,1,00000003.wav,6_dB_fan\fan\id_02\abnormal\00000003.wav,10.0,16000,6
1422,1422,fan,2,1,00000004.wav,6_dB_fan\fan\id_02\abnormal\00000004.wav,10.0,16000,6
1423,1423,fan,2,1,00000005.wav,6_dB_fan\fan\id_02\abnormal\00000005.wav,10.0,16000,6
1424,1424,fan,2,1,00000006.wav,6_dB_fan\fan\id_02\abnormal\00000006.wav,10.0,16000,6
1425,1425,fan,2,1,00000007.wav,6_dB_fan\fan\id_02\abnormal\00000007.wav,10.0,16000,6
1426,1426,fan,2,1,00000008.wav,6_dB_fan\fan\id_02\abnormal\00000008.wav,10.0,16000,6
1427,1427,fan,2,1,00000009.wav,6_dB_fan\fan\id_02\abnormal\00000009.wav,10.0,16000,6
1428,1428,fan,2,1,00000010.wav,6_dB_fan\fan\id_02\abnormal\00000010.wav,10.0,16000,6
1429,1429,fan,2,1,00000011.wav,6_dB_fan\fan\id_02\abnormal\00000011.wav,10.0,16000,6
1430,1430,fan,2,1,00000012.wav,6_dB_fan\fan\id_02\abnormal\00000012.wav,10.0,16000,6
1431,1431,fan,2,1,00000013.wav,6_dB_fan\fan\id_02\abnormal\00000013.wav,10.0,16000,6
1432,1432,fan,2,1,00000014.wav,6_dB_fan\fan\id_02\abnormal\00000014.wav,10.0,16000,6
1433,1433,fan,2,1,00000015.wav,6_dB_fan\fan\id_02\abnormal\00000015.wav,10.0,16000,6
1434,1434,fan,2,1,00000016.wav,6_dB_fan\fan\id_02\abnormal\00000016.wav,10.0,16000,6
1435,1435,fan,2,1,00000017.wav,6_dB_fan\fan\id_02\abnormal\00000017.wav,10.0,16000,6
1436,1436,fan,2,1,00000018.wav,6_dB_fan\fan\id_02\abnormal\00000018.wav,10.0,16000,6
1437,1437,fan,2,1,00000019.wav,6_dB_fan\fan\id_02\abnormal\00000019.wav,10.0,16000,6
1438,1438,fan,2,1,00000020.wav,6_dB_fan\fan\id_02\abnormal\00000020.wav,10.0,16000,6
1439,1439,fan,2,1,00000021.wav,6_dB_fan\fan\id_02\abnormal\00000021.wav,10.0,16000,6
1440,1440,fan,2,1,00000022.wav,6_dB_fan\fan\id_02\abnormal\00000022.wav,10.0,16000,6
1441,1441,fan,2,1,00000023.wav,6_dB_fan\fan\id_02\abnormal\00000023.wav,10.0,16000,6
1442,1442,fan,2,1,00000024.wav,6_dB_fan\fan\id_02\abnormal\00000024.wav,10.0,16000,6
1443,1443,fan,2,1,00000025.wav,6_dB_fan\fan\id_02\abnormal\00000025.wav,10.0,16000,6
1444,1444,fan,2,1,00000026.wav,6_dB_fan\fan\id_02\abnormal\00000026.wav,10.0,16000,6
1445,1445,fan,2,1,00000027.wav,6_dB_fan\fan\id_02\abnormal\00000027.wav,10.0,16000,6
1446,1446,fan,2,1,00000028.wav,6_dB_fan\fan\id_02\abnormal\00000028.wav,10.0,16000,6
1447,1447,fan,2,1,00000029.wav,6_dB_fan\fan\id_02\abnormal\00000029.wav,10.0,16000,6
1448,1448,fan,2,1,00000030.wav,6_dB_fan\fan\id_02\abnormal\00000030.wav,10.0,16000,6
1449,1449,fan,2,1,00000031.wav,6_dB_fan\fan\id_02\abnormal\00000031.wav,10.0,16000,6
1450,1450,fan,2,1,00000032.wav,6_dB_fan\fan\id_02\abnormal\00000032.wav,10.0,16000,6
1451,1451,fan,2,1,00000033.wav,6_dB_fan\fan\id_02\abnormal\00000033.wav,10.0,16000,6
1452,1452,fan,2,1,00000034.wav,6_dB_fan\fan\id_02\abnormal\00000034.wav,10.0,16000,6
1453,1453,fan,2,1,00000035.wav,6_dB_fan\fan\id_02\abnormal\00000035.wav,10.0,16000,6
1454,1454,fan,2,1,00000036.wav,6_dB_fan\fan\id_02\abnormal\00000036.wav,10.0,16000,6
1455,1455,fan,2,1,00000037.wav,6_dB_fan\fan\id_02\abnormal\00000037.wav,10.0,16000,6
1456,1456,fan,2,1,00000038.wav,6_dB_fan\fan\id_02\abnormal\00000038.wav,10.0,16000,6
1457,1457,fan,2,1,00000039.wav,6_dB_fan\fan\id_02\abnormal\00000039.wav,10.0,16000,6
1458,1458,fan,2,1,00000040.wav,6_dB_fan\fan\id_02\abnormal\00000040.wav,10.0,16000,6
1459,1459,fan,2,1,00000041.wav,6_dB_fan\fan\id_02\abnormal\00000041.wav,10.0,16000,6
1460,1460,fan,2,1,00000042.wav,6_dB_fan\fan\id_02\abnormal\00000042.wav,10.0,16000,6
1461,1461,fan,2,1,00000043.wav,6_dB_fan\fan\id_02\abnormal\00000043.wav,10.0,16000,6
1462,1462,fan,2,1,00000044.wav,6_dB_fan\fan\id_02\abnormal\00000044.wav,10.0,16000,6
1463,1463,fan,2,1,00000045.wav,6_dB_fan\fan\id_02\abnormal\00000045.wav,10.0,16000,6
1464,1464,fan,2,1,00000046.wav,6_dB_fan\fan\id_02\abnormal\00000046.wav,10.0,16000,6
1465,1465,fan,2,1,00000047.wav,6_dB_fan\fan\id_02\abnormal\00000047.wav,10.0,16000,6
1466,1466,fan,2,1,00000048.wav,6_dB_fan\fan\id_02\abnormal\00000048.wav,10.0,16000,6
1467,1467,fan,2,1,00000049.wav,6_dB_fan\fan\id_02\abnormal\00000049.wav,10.0,16000,6
1468,1468,fan,2,1,00000050.wav,6_dB_fan\fan\id_02\abnormal\00000050.wav,10.0,16000,6
1469,1469,fan,2,1,00000051.wav,6_dB_fan\fan\id_02\abnormal\00000051.wav,10.0,16000,6
1470,1470,fan,2,1,00000052.wav,6_dB_fan\fan\id_02\abnormal\00000052.wav,10.0,16000,6
1471,1471,fan,2,1,00000053.wav,6_dB_fan\fan\id_02\abnormal\00000053.wav,10.0,16000,6
1472,1472,fan,2,1,00000054.wav,6_dB_fan\fan\id_02\abnormal\00000054.wav,10.0,16000,6
1473,1473,fan,2,1,00000055.wav,6_dB_fan\fan\id_02\abnormal\00000055.wav,10.0,16000,6
1474,1474,fan,2,1,00000056.wav,6_dB_fan\fan\id_02\abnormal\00000056.wav,10.0,16000,6
1475,1475,fan,2,1,00000057.wav,6_dB_fan\fan\id_02\abnormal\00000057.wav,10.0,16000,6
1476,1476,fan,2,1,00000058.wav,6_dB_fan\fan\id_02\abnormal\00000058.wav,10.0,16000,6
1477,1477,fan,2,1,00000059.wav,6_dB_fan\fan\id_02\abnormal\00000059.wav,10.0,16000,6
1478,1478,fan,2,1,00000060.wav,6_dB_fan\fan\id_02\abnormal\00000060.wav,10.0,16000,6
1479,1479,fan,2,1,00000061.wav,6_dB_fan\fan\id_02\abnormal\00000061.wav,10.0,16000,6
1480,1480,fan,2,1,00000062.wav,6_dB_fan\fan\id_02\abnormal\00000062.wav,10.0,16000,6
1481,1481,fan,2,1,00000063.wav,6_dB_fan\fan\id_02\abnormal\00000063.wav,10.0,16000,6
1482,1482,fan,2,1,00000064.wav,6_dB_fan\fan\id_02\abnormal\00000064.wav,10.0,16000,6
1483,1483,fan,2,1,00000065.wav,6_dB_fan\fan\id_02\abnormal\00000065.wav,10.0,16000,6
1484,1484,fan,2,1,00000066.wav,6_dB_fan\fan\id_02\abnormal\00000066.wav,10.0,16000,6
1485,1485,fan,2,1,00000067.wav,6_dB_fan\fan\id_02\abnormal\00000067.wav,10.0,16000,6
1486,1486,fan,2,1,00000068.wav,6_dB_fan\fan\id_02\abnormal\00000068.wav,10.0,16000,6
1487,1487,fan,2,1,00000069.wav,6_dB_fan\fan\id_02\abnormal\00000069.wav,10.0,16000,6
1488,1488,fan,2,1,00000070.wav,6_dB_fan\fan\id_02\abnormal\00000070.wav,10.0,16000,6
1489,1489,fan,2,1,00000071.wav,6_dB_fan\fan\id_02\abnormal\00000071.wav,10.0,16000,6
1490,1490,fan,2,1,00000072.wav,6_dB_fan\fan\id_02\abnormal\00000072.wav,10.0,16000,6
1491,1491,fan,2,1,00000073.wav,6_dB_fan\fan\id_02\abnormal\00000073.wav,10.0,16000,6
1492,1492,fan,2,1,00000074.wav,6_dB_fan\fan\id_02\abnormal\00000074.wav,10.0,16000,6
1493,1493,fan,2,1,00000075.wav,6_dB_fan\fan\id_02\abnormal\00000075.wav,10.0,16000,6
1494,1494,fan,2,1,00000076.wav,6_dB_fan\fan\id_02\abnormal\00000076.wav,10.0,16000,6
1495,1495,fan,2,1,00000077.wav,6_dB_fan\fan\id_02\abnormal\00000077.wav,10.0,16000,6
1496,1496,fan,2,1,00000078.wav,6_dB_fan\fan\id_02\abnormal\00000078.wav,10.0,16000,6
1497,1497,fan,2,1,00000079.wav,6_dB_fan\fan\id_02\abnormal\00000079.wav,10.0,16000,6
1498,1498,fan,2,1,00000080.wav,6_dB_fan\fan\id_02\abnormal\00000080.wav,10.0,16000,6
1499,1499,fan,2,1,00000081.wav,6_dB_fan\fan\id_02\abnormal\00000081.wav,10.0,16000,6
1500,1500,fan,2,1,00000082.wav,6_dB_fan\fan\id_02\abnormal\00000082.wav,10.0,16000,6
1501,1501,fan,2,1,00000083.wav,6_dB_fan\fan\id_02\abnormal\00000083.wav,10.0,16000,6
1502,1502,fan,2,1,00000084.wav,6_dB_fan\fan\id_02\abnormal\00000084.wav,10.0,16000,6
1503,1503,fan,2,1,00000085.wav,6_dB_fan\fan\id_02\abnormal\00000085.wav,10.0,16000,6
1504,1504,fan,2,1,00000086.wav,6_dB_fan\fan\id_02\abnormal\00000086.wav,10.0,16000,6
1505,1505,fan,2,1,00000087.wav,6_dB_fan\fan\id_02\abnormal\00000087.wav,10.0,16000,6
1506,1506,fan,2,1,00000088.wav,6_dB_fan\fan\id_02\abnormal\00000088.wav,10.0,16000,6
1507,1507,fan,2,1,00000089.wav,6_dB_fan\fan\id_02\abnormal\00000089.wav,10.0,16000,6
1508,1508,fan,2,1,00000090.wav,6_dB_fan\fan\id_02\abnormal\00000090.wav,10.0,16000,6
1509,1509,fan,2,1,00000091.wav,6_dB_fan\fan\id_02\abnormal\00000091.wav,10.0,16000,6
1510,1510,fan,2,1,00000092.wav,6_dB_fan\fan\id_02\abnormal\00000092.wav,10.0,16000,6
1511,1511,fan,2,1,00000093.wav,6_dB_fan\fan\id_02\abnormal\00000093.wav,10.0,16000,6
1512,1512,fan,2,1,00000094.wav,6_dB_fan\fan\id_02\abnormal\00000094.wav,10.0,16000,6
1513,1513,fan,2,1,00000095.wav,6_dB_fan\fan\id_02\abnormal\00000095.wav,10.0,16000,6
1514,1514,fan,2,1,00000096.wav,6_dB_fan\fan\id_02\abnormal\00000096.wav,10.0,16000,6
1515,1515,fan,2,1,00000097.wav,6_dB_fan\fan\id_02\abnormal\00000097.wav,10.0,16000,6
